tweet_id,text,airline_sentiment
568928605226426370,@VirginAmerica shares rise on Q4 financial results - USA TODAY http://t.co/lFS4PEFE6y,average
568926018049691648,@VirginAmerica Adds Pillows Instead of Lie-Flat Seats in First Class Arms Race http://t.co/rGYwJBbhm4,average
568923762764095488,@VirginAmerica I see what you did there ;),good
568920614716600320,@VirginAmerica way to take advantage of #MayweatherPacquiao :),average
568920221882257408,@VirginAmerica you know I'm flying virgin for the fight #MayweatherPacquiao,average
568911350656675841,@VirginAmerica your inflight team makes the experience #amazing!,good
568910590921609216,@VirginAmerica cutest salt and pepper shaker ever. Just when I think you guys can't get any better you just do! http://t.co/vC6Keulg2J,good
568901823215448064,"@VirginAmerica moved my seat with no notice. ""Better seat"" is cabin select not behind the row I selected👎 #DISAPPOINTED",negative
568898405189038080,@VirginAmerica shares up on 4Q results - @iol http://t.co/XZ6qeG3nef,average
568897315458691072,@VirginAmerica fav airline,good
568890074164809728,@VirginAmerica we have a hot female pilot! Sweet! DCA to SFO! :-),good
568890062286385153,👍👍✈️✈️💗 When are you guys going to start flying to Paris? @VirginAmerica: @LizaUtter You're welcome.”,average
568884848632279041,@VirginAmerica what is your policy on flying after surgery?  I am still waiting for answer so I can tell me doctor.,average
568882014415249408,@VirginAmerica already contacted Central Baggage &amp; sent DM. @RenttheRunway is charging me for the dress that was in the lost suitcase #help,worse
568874645564362752,@VirginAmerica Thank you!!,good
568868127364096000,@VirginAmerica Is there anything going on with the website? I've been getting a lot of errors past 30 minutes.,negative
568867068331864064,@VirginAmerica I think i left something on the plane yesterday. who do i call...ah!,average
568865011717705730,@VirginAmerica I need you to follow back in order to DM.,average
568864815654899712,@VirginAmerica Need to start flying to @KCIAirport .  😊😀😃😄,average
568855933360607232,@VirginAmerica they told to check with the airline regulation first so that is why I contacted you.,average
568853685855334400,@VirginAmerica @VirginAtlantic I have just checked in flight to SFO from LAX &amp; been told as Atlantic Flying Club Gold I get no benefits?!,negative
568850967673896960,@VirginAmerica husband and I ordered three drinks via my screen and they never came. Awesome!,negative
568850943359496192,@VirginAmerica soooo are you guys going to leave the seatbelt light on all flight? You can barely call this turbulence :-),negative
568847512372514816,@VirginAmerica what is your policy on flying after surgery?,average
568845553104068609,@VirginAmerica posts second consecutive full-year net profit - @ATWOnline http://t.co/tvB5zbzVhg,average
568840724700995584,"@VirginAmerica Funny story, your website is broken, you have missing javascript and stylesheets on the checkin process. I dislike this!",negative
568840560347373569,@VirginAmerica would love to do more for virgin just like I do for @GoPro,good
568838020041809920,@VirginAmerica Results Handily Exceed Forecasts - @NYTimes http://t.co/gonmRwEM6I,average
568837602071203840,"@VirginAmerica I applied for a position in @flyLAXairport ,and I was wondering if you guys received my application.",average
568833739192557569,@VirginAmerica achieves a second year of profitability despite revenue pressure ... - @CAPA_Aviation http://t.co/zSuZTNAIJq,average
568830466830151680,"@VirginAmerica gives positive outlook, but sees increased competition - @Reuters http://t.co/jEu7Od3eYJ",average
568830133626253312,@VirginAmerica I'm trying to check into my 10:50AM CT flight tmm on the desktop website and it's not working (some sort of caching bug) SOS,negative
568828648687591424,@VirginAmerica weather delays &gt; next few weeks ;) #JFK #BOS #DCA,average
568828112626012160,@VirginAmerica @madbee95 check the website before you go to the airport!,average
568824637267685377,@VirginAmerica Do you guys know your check-in links from emails are broken? http://t.co/2npXB6oBMr,worse
568823689422053376,@VirginAmerica pilot says we expect a choppy landing in NYC due to some gusty winds w/a temperature of about 5 degrees &amp; w/the windchill -8,average
568815689684815873,@VirginAmerica loved it. Can't wait for Monday's return flight... Mostly just to watch the inflight safety video again. #sorrynotsorry,good
568812046747201537,"@VirginAmerica lost my luggage 4 days ago on flight VX 112 from LAX to IAD &amp; I'm calling every day, no response.Please give me back my stuff",worse
568811384437411840,@VirginAmerica The Flight Booking Problems section of your website seems to be broken on Chrome. Might wanna look into that.,negative
568805696780824576,@VirginAmerica Hi! Just wanted to see if you have any new routes planned this year for Newark. Love flying you guys and hope to do so more!,good
568803996774879232,"@VirginAmerica I mean. Probably inappropriate while on board.. But, it's on!",good
568802396907835393,@VirginAmerica happy to spend the day together. Let's do this!,good
568800805475782656,@VirginAmerica is saving my sanity right now: http://t.co/ELtBOLjUl9,average
568795484283736064,@VirginAmerica missed my flight. How does standby work?,average
568795139512127488,.@VirginAmerica They were very understanding and helped me out.  Thx! #Comps,good
568792520337039360,@VirginAmerica brought it all the way across the country today I see http://t.co/TKaUyGcPmS,average
568791035297468416,@VirginAmerica thank you! I absolutely will 😎,good
568790164404899840,@virginamerica Looks like a broken link for your assets https://t.co/OArDjjGrrD,worse
568781819233091584,@VirginAmerica are you ready!? Let's say it together.. 'Noooo turbulence today!' 😘,average
568775898234798081,@virginamerica the manage itinerary section of your website seems to be broken for me https://t.co/2pUJvCElNg,negative
568769672922812418,"@VirginAmerica can't check in, your site looks like this every time it loads http://t.co/kAcY2AwDbW",negative
568735060104511488,@VirginAmerica can u help this 👸 @FreyaBevan_Fund needs urgent treatment in🇺🇸2y old battling cancer could u help with flights 💗#freyasfund,average
568689188377403392,@virginamerica may start service to Hawaii from #SanFrancisco this year http://t.co/yPo7nYpRZl #biztravel,average
568663147189415936,@virginAmerica Other carriers are less than half price for a round trip fare. I am stunned. http://t.co/UKdjjijroW,negative
568662343170674688,@VirginAmerica WTF is happening in PDX Late Flight March such that one way from SFO is ~$550?,negative
568646087361355776,@VirginAmerica add DTW and I'm sold!,average
568643040073506816,@VirginAmerica How about some free drinks on the flight back for the free promo?,good
568633361595412481,@VirginAmerica @SSal thanks!,good
568632394929958912,@VirginAmerica momma I made it! 😁😁😁,average
568630879246901248,@VirginAmerica please contact me about portfolio left on flight VX 27 from JFK to SFO tonite seat 7AM. Need it returned. Call 914-329-0185.,average
568629385105793024,@VirginAmerica help. I was On  Flight  27 from JKF tonight. seat 7C left portfolio. Need it back!!,average
568626625857728513,@VirginAmerica @shrinerack Seattle bound. Wifey got me the duffle for vday. She's a keeper!!! Holla!!! http://t.co/JlOIbLnair,average
568608718994026496,"@VirginAmerica my luggage is gone. I've filed my paperwork, promised a call/email. Still no resolution or response from central luggage.",worse
568607562251108352,@VirginAmerica Debbie Baldwin gave a #rockstar performance of the safety demo this evening on VX919 #LAS2SFO #BestCrew #SheRocks,average
568605449659895808,@VirginAmerica Thanks!,good
568604690767872000,@VirginAmerica thanks for taking care of @SuuperG on her flight!! #rockstars #travel,good
568602941940043776,@VirginAmerica Thanks for the lovely soft views! #travel #SAN to #SFO http://t.co/CnctL7G1ef,good
568595620002279424,@VirginAmerica I requested a mileage challenge for status several weeks ago online but haven't heard back. How do I get help with this?,negative
568585196699664384,"@VirginAmerica Just trying to book tickets to NYC and facing super fun broken styling. Don't worry, I'll keep trying :)",negative
568579880046227457,"@VirginAmerica Many Thanks for the Follow.
#ourprincess #freyasfund #USA #Bandie 
Looking for Any Help😍
💗🇬🇧💗🇺🇸💗
🎀🌏🎀 http://t.co/UJfS9Zi6kd",average
568577243200376833,"@VirginAmerica Nice, Lofty View @flyLAXairport. #SilverStatus http://t.co/F4Tp0dAwbd",average
568576829000425472,@VirginAmerica Applied for Status Match on Feb 1. Got confirmation email same day. Still no news though. You guys have dropped ball Late Flightly 😥,negative
568572344056180737,@VirginAmerica is my new go to airline,average
568571772251082752,"@VirginAmerica @VirginAtlantic @GMA @AmericanAir 
Can You Help #ourprincess in need of some help in #USA 
🎀🇬🇧🎀🇺🇸🎀 http://t.co/778AzTDaer",average
568553610981740544,"@VirginAmerica I adore you, and am so looking forward to my flight to Austin in two weeks.",good
568543525505089536,@VirginAmerica I was so glad it was mentioned. I took my first virgin flight a few years back and it was a transformative experience.,good
568541317816561664,@VirginAmerica Flight Booking Problems flight to uphold my status match.  Do taxes on ticket count as earned status points?  #statusmatch #virginamerica,average
568536882012749824,@VirginAmerica trying to check-in...but looks like your site is down?,negative
568532221180534784,"@VirginAmerica spending my birthday night with you, DAL-DCA. Get me home!",negative
568526847320784896,@VirginAmerica Sent a couple messages to the email you provided but to no avail. Will try again next year. Cheers.,negative
568525368572817408,"@VirginAmerica first time flying Virgin, went to #SanFrancisco .Thanks for the smooth ride. Easily my new fav airline!",good
568522203198697474,"@VirginAmerica seriously, though. will there not be direct flights from SFO-FLL in may???",negative
568519971971538945,@VirginAmerica It's fine. Already done with my purchase. But you should try it. Just go most of the way through then go back 3,negative
568518985056002049,"@virginamerica not really the experience I was hoping 4, I ws forced 2 check in a small carry on, w/ nothing but empty cabin space on board",negative
